epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,36.4235,4.172,3.90695,1.81382,0,0,0,0,4.90925,3.96694,2.15135,3.334e-05,3.334e-05,3.334e-05
2,65.8751,4.12077,3.90925,1.79311,0,0,0,0,4.3995,3.93529,1.77993,8.16997e-05,8.16997e-05,8.16997e-05
